0,G:HGNC:11094,G:HGNC:19098,['GTG'],409.0,0.348,627.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28363,G:HGNC:19651,['GTG'],106.0,0.691,343.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:15503,G:HGNC:22923,['GTG'],56.0,0.809,293.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:12698,G:HGNC:9883,['GTG'],234.0,0.558,529.0,0
1,G:HGNC:12698,G:HGNC:9883,['GMDMG'],2263.0,0.402,3786.0,0
3,G:HGNC:12698,G:HGNC:9883,"['GTG', 'GMDMG']",4334.0,0.662,12835.0,0
2,G:HGNC:12698,G:HGNC:9883,['GMDpDMG'],5079.0,0.07,5460.0,0
4,G:HGNC:12698,G:HGNC:9883,"['GTG', 'GMDpDMG']",9185.0,0.214,11692.0,0
6,G:HGNC:12698,G:HGNC:9883,"['GTG', 'GMDMG', 'GMDpDMG']",9508.0,0.345,14508.0,0
5,G:HGNC:12698,G:HGNC:9883,"['GMDMG', 'GMDpDMG']",10444.0,0.176,12676.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:17966,G:HGNC:20672,['GTG'],272.0,0.372,433.0,0
11,G:HGNC:17966,G:HGNC:20672,"['GDpDpDG', 'GTG', 'GMDpDMG']",1927.0,0.3,2751.0,0
6,G:HGNC:17966,G:HGNC:20672,"['GDpDpDG', 'GMDpDMG']",2010.0,0.408,3394.0,0
14,G:HGNC:17966,G:HGNC:20672,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",2115.0,0.231,2751.0,0
12,G:HGNC:17966,G:HGNC:20672,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",2327.0,0.315,3397.0,0
10,G:HGNC:17966,G:HGNC:20672,"['GDpDpDG', 'GTG', 'GMDMG']",2485.0,0.213,3156.0,0
2,G:HGNC:17966,G:HGNC:20672,['GMDMG'],2626.0,0.245,3477.0,0
5,G:HGNC:17966,G:HGNC:20672,"['GDpDpDG', 'GMDMG']",2694.0,0.316,3936.0,0
3,G:HGNC:17966,G:HGNC:20672,['GMDpDMG'],2867.0,0.44,5120.0,0
0,G:HGNC:17966,G:HGNC:20672,['GDpDpDG'],2953.0,0.428,5159.0,0
4,G:HGNC:17966,G:HGNC:20672,"['GDpDpDG', 'GTG']",3037.0,0.306,4374.0,0
8,G:HGNC:17966,G:HGNC:20672,"['GTG', 'GMDpDMG']",7832.0,0.241,10325.0,0
7,G:HGNC:17966,G:HGNC:20672,"['GTG', 'GMDMG']",8461.0,0.146,9902.0,0
9,G:HGNC:17966,G:HGNC:20672,"['GMDMG', 'GMDpDMG']",8558.0,0.291,12076.0,0
13,G:HGNC:17966,G:HGNC:20672,"['GTG', 'GMDMG', 'GMDpDMG']",10380.0,0.187,12764.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28961,G:HGNC:24058,['GTG'],105.0,0.717,371.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:17648,G:HGNC:3155,['GMDMG'],1317.0,0.463,2451.0,0
1,G:HGNC:17648,G:HGNC:3155,['GMDpDMG'],4174.0,0.11,4689.0,0
2,G:HGNC:17648,G:HGNC:3155,"['GMDMG', 'GMDpDMG']",9142.0,0.206,11521.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
2,G:HGNC:808,G:HGNC:34006,['GMDpDMG'],869.0,0.825,4961.0,0
1,G:HGNC:808,G:HGNC:34006,['GMDMG'],1091.0,0.638,3017.0,0
0,G:HGNC:808,G:HGNC:34006,['GMG'],1305.0,0.048,1371.0,0
5,G:HGNC:808,G:HGNC:34006,"['GMDMG', 'GMDpDMG']",2101.0,0.832,12474.0,0
6,G:HGNC:808,G:HGNC:34006,"['GMG', 'GMDMG', 'GMDpDMG']",4962.0,0.364,7796.0,0
4,G:HGNC:808,G:HGNC:34006,"['GMG', 'GMDpDMG']",5418.0,0.275,7477.0,0
3,G:HGNC:808,G:HGNC:34006,"['GMG', 'GMDMG']",6733.0,0.134,7775.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:87,G:HGNC:30532,['GMDMG'],2898.0,0.229,3759.0,0
1,G:HGNC:87,G:HGNC:30532,['GMDpDMG'],4379.0,0.185,5375.0,0
2,G:HGNC:87,G:HGNC:30532,"['GMDMG', 'GMDpDMG']",9831.0,0.16,11704.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:28915,G:HGNC:22224,['GMG'],27.0,0.911,303.0,0
0,G:HGNC:28915,G:HGNC:22224,['GTG'],275.0,0.39,451.0,0
2,G:HGNC:28915,G:HGNC:22224,"['GTG', 'GMG']",377.0,0.721,1349.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:14666,G:HGNC:21608,['GTG'],99.0,0.696,326.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:19760,G:HGNC:18264,['GTG'],266.0,0.389,435.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:19024,G:HGNC:13165,['GTG'],67.0,0.785,312.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:29818,G:HGNC:19661,['GTG'],172.0,0.601,431.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:2891,G:HGNC:10418,['GTG'],458.0,0.149,538.0,0
2,G:HGNC:2891,G:HGNC:10418,['GMDpDMG'],2072.0,0.591,5068.0,0
1,G:HGNC:2891,G:HGNC:10418,['GMDMG'],2501.0,0.28,3474.0,0
5,G:HGNC:2891,G:HGNC:10418,"['GMDMG', 'GMDpDMG']",5063.0,0.599,12636.0,0
4,G:HGNC:2891,G:HGNC:10418,"['GTG', 'GMDpDMG']",8342.0,0.249,11101.0,0
6,G:HGNC:2891,G:HGNC:10418,"['GTG', 'GMDMG', 'GMDpDMG']",8542.0,0.345,13048.0,0
3,G:HGNC:2891,G:HGNC:10418,"['GTG', 'GMDMG']",9827.0,0.169,11832.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:34423,G:HGNC:9767,['GTG'],261.0,0.401,436.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:2908,G:HGNC:26916,['GTG'],472.0,0.136,546.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:16673,G:HGNC:14937,['GMDMG'],404.0,0.937,6409.0,0
5,G:HGNC:16673,G:HGNC:14937,"['GMDMG', 'GMDpDMG']",539.0,0.959,13278.0,0
6,G:HGNC:16673,G:HGNC:14937,"['GMG', 'GMDMG', 'GMDpDMG']",678.0,0.938,10972.0,0
0,G:HGNC:16673,G:HGNC:14937,['GMG'],710.0,0.417,1217.0,0
4,G:HGNC:16673,G:HGNC:14937,"['GMG', 'GMDpDMG']",1074.0,0.897,10425.0,0
3,G:HGNC:16673,G:HGNC:14937,"['GMG', 'GMDMG']",1116.0,0.902,11344.0,0
2,G:HGNC:16673,G:HGNC:14937,['GMDpDMG'],1250.0,0.82,6943.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:3208,G:HGNC:24859,['GTG'],214.0,0.484,415.0,0
1,G:HGNC:3208,G:HGNC:24859,['GMDMG'],359.0,0.847,2349.0,0
2,G:HGNC:3208,G:HGNC:24859,['GMDpDMG'],1189.0,0.725,4324.0,0
5,G:HGNC:3208,G:HGNC:24859,"['GMDMG', 'GMDpDMG']",2427.0,0.793,11736.0,0
4,G:HGNC:3208,G:HGNC:24859,"['GTG', 'GMDpDMG']",4522.0,0.5,9048.0,0
6,G:HGNC:3208,G:HGNC:24859,"['GTG', 'GMDMG', 'GMDpDMG']",4701.0,0.631,12756.0,0
3,G:HGNC:3208,G:HGNC:24859,"['GTG', 'GMDMG']",4820.0,0.447,8718.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:17082,G:HGNC:23069,['GTG'],199.0,0.586,481.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:12031,G:HGNC:553,['GTG'],153.0,0.642,427.0,0
1,G:HGNC:12031,G:HGNC:553,['GMG'],865.0,0.138,1004.0,0
2,G:HGNC:12031,G:HGNC:553,"['GTG', 'GMG']",1758.0,0.39,2880.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:23366,G:HGNC:4480,['GTG'],129.0,0.661,380.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:20980,G:HGNC:29656,['GMDMG'],275.0,0.911,3076.0,0
0,G:HGNC:20980,G:HGNC:29656,['GMG'],448.0,0.351,690.0,0
3,G:HGNC:20980,G:HGNC:29656,"['GMG', 'GMDMG']",2802.0,0.562,6391.0,0
6,G:HGNC:20980,G:HGNC:29656,"['GMG', 'GMDMG', 'GMDpDMG']",3452.0,0.461,6401.0,0
4,G:HGNC:20980,G:HGNC:29656,"['GMG', 'GMDpDMG']",3542.0,0.382,5727.0,0
2,G:HGNC:20980,G:HGNC:29656,['GMDpDMG'],3611.0,0.175,4375.0,0
5,G:HGNC:20980,G:HGNC:29656,"['GMDMG', 'GMDpDMG']",6290.0,0.492,12385.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9580,G:HGNC:2254,['GTG'],167.0,0.686,532.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:9632,G:HGNC:8904,['GMDpDMG'],881.0,0.79,4196.0,0
0,G:HGNC:9632,G:HGNC:8904,['GMDMG'],1680.0,0.441,3007.0,0
2,G:HGNC:9632,G:HGNC:8904,"['GMDMG', 'GMDpDMG']",4724.0,0.575,11115.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:845,G:HGNC:3972,['GTG'],214.0,0.478,410.0,0
1,G:HGNC:845,G:HGNC:3972,['GMDMG'],2734.0,0.229,3545.0,0
2,G:HGNC:845,G:HGNC:3972,['GMDpDMG'],4642.0,0.146,5433.0,0
3,G:HGNC:845,G:HGNC:3972,"['GTG', 'GMDMG']",7060.0,0.229,9159.0,0
4,G:HGNC:845,G:HGNC:3972,"['GTG', 'GMDpDMG']",7643.0,0.2,9554.0,0
6,G:HGNC:845,G:HGNC:3972,"['GTG', 'GMDMG', 'GMDpDMG']",10422.0,0.141,12128.0,0
5,G:HGNC:845,G:HGNC:3972,"['GMDMG', 'GMDpDMG']",10654.0,0.126,12186.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:6810,G:HGNC:28743,['GMDMG'],1419.0,0.546,3127.0,0
1,G:HGNC:6810,G:HGNC:28743,['GMDpDMG'],1808.0,0.564,4148.0,0
2,G:HGNC:6810,G:HGNC:28743,"['GMDMG', 'GMDpDMG']",4227.0,0.63,11418.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:2720,G:HGNC:10642,['GMDMG'],1357.0,0.523,2842.0,0
1,G:HGNC:2720,G:HGNC:10642,['GMDpDMG'],1797.0,0.554,4029.0,0
2,G:HGNC:2720,G:HGNC:10642,"['GMDMG', 'GMDpDMG']",4225.0,0.627,11338.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:492,G:HGNC:8092,['GTG'],329.0,0.315,480.0,0
1,G:HGNC:492,G:HGNC:8092,['GMG'],662.0,0.289,931.0,0
2,G:HGNC:492,G:HGNC:8092,['GMDMG'],2052.0,0.319,3015.0,0
3,G:HGNC:492,G:HGNC:8092,['GMDpDMG'],2197.0,0.502,4412.0,0
4,G:HGNC:492,G:HGNC:8092,"['GTG', 'GMG']",2253.0,0.322,3325.0,0
8,G:HGNC:492,G:HGNC:8092,"['GMG', 'GMDpDMG']",2481.0,0.532,5306.0,0
11,G:HGNC:492,G:HGNC:8092,"['GTG', 'GMG', 'GMDpDMG']",3116.0,0.276,4302.0,0
13,G:HGNC:492,G:HGNC:8092,"['GMG', 'GMDMG', 'GMDpDMG']",3377.0,0.395,5584.0,0
14,G:HGNC:492,G:HGNC:8092,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",3433.0,0.207,4328.0,0
7,G:HGNC:492,G:HGNC:8092,"['GMG', 'GMDMG']",3449.0,0.399,5737.0,0
10,G:HGNC:492,G:HGNC:8092,"['GTG', 'GMG', 'GMDMG']",3901.0,0.178,4746.0,0
9,G:HGNC:492,G:HGNC:8092,"['GMDMG', 'GMDpDMG']",7706.0,0.34,11675.0,0
6,G:HGNC:492,G:HGNC:8092,"['GTG', 'GMDpDMG']",7799.0,0.198,9727.0,0
5,G:HGNC:492,G:HGNC:8092,"['GTG', 'GMDMG']",8101.0,0.135,9366.0,0
12,G:HGNC:492,G:HGNC:8092,"['GTG', 'GMDMG', 'GMDpDMG']",10397.0,0.169,12512.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:6953,G:HGNC:20208,['GTG'],264.0,0.389,432.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:52246,G:HGNC:26818,['GTG'],28.0,0.838,173.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:24908,G:HGNC:10889,['GTG'],381.0,0.264,518.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:14852,G:HGNC:18725,['GTG'],32.0,0.86,228.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:29513,G:HGNC:4453,['GMDMG'],2261.0,0.295,3207.0,0
1,G:HGNC:29513,G:HGNC:4453,['GMDpDMG'],3148.0,0.323,4653.0,0
2,G:HGNC:29513,G:HGNC:4453,"['GMDMG', 'GMDpDMG']",7773.0,0.366,12264.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:20293,G:HGNC:16703,['GTG'],70.0,0.66,206.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28987,G:HGNC:4399,['GTG'],415.0,0.394,685.0,0
2,G:HGNC:28987,G:HGNC:4399,['GMDpDMG'],1852.0,0.658,5413.0,0
1,G:HGNC:28987,G:HGNC:4399,['GMDMG'],2220.0,0.364,3492.0,0
5,G:HGNC:28987,G:HGNC:4399,"['GMDMG', 'GMDpDMG']",4660.0,0.633,12698.0,0
4,G:HGNC:28987,G:HGNC:4399,"['GTG', 'GMDpDMG']",5125.0,0.549,11360.0,0
6,G:HGNC:28987,G:HGNC:4399,"['GTG', 'GMDMG', 'GMDpDMG']",6031.0,0.57,14024.0,0
3,G:HGNC:28987,G:HGNC:4399,"['GTG', 'GMDMG']",6993.0,0.429,12247.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:25502,G:HGNC:9223,['GMDMG'],2174.0,0.313,3164.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:28280,G:HGNC:19027,['GMDpDMG'],2012.0,0.623,5333.0,0
0,G:HGNC:28280,G:HGNC:19027,['GMDMG'],3116.0,0.251,4159.0,0
2,G:HGNC:28280,G:HGNC:19027,"['GMDMG', 'GMDpDMG']",5207.0,0.589,12657.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:3433,G:HGNC:26089,['GTG'],304.0,0.425,529.0,0
1,G:HGNC:3433,G:HGNC:26089,['GMDMG'],608.0,0.769,2629.0,0
2,G:HGNC:3433,G:HGNC:26089,"['GTG', 'GMDMG']",4110.0,0.501,8242.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:28977,G:HGNC:28675,['GMDpDMG'],141.0,0.967,4309.0,0
2,G:HGNC:28977,G:HGNC:28675,"['GMDMG', 'GMDpDMG']",1435.0,0.878,11761.0,0
0,G:HGNC:28977,G:HGNC:28675,['GMDMG'],1922.0,0.394,3174.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:13221,G:HGNC:25097,['GTG'],308.0,0.383,499.0,0
1,G:HGNC:13221,G:HGNC:25097,['GMDMG'],3005.0,0.261,4065.0,0
2,G:HGNC:13221,G:HGNC:25097,['GMDpDMG'],4448.0,0.219,5695.0,0
3,G:HGNC:13221,G:HGNC:25097,"['GTG', 'GMDMG']",6065.0,0.369,9612.0,0
4,G:HGNC:13221,G:HGNC:25097,"['GTG', 'GMDpDMG']",6779.0,0.316,9915.0,0
6,G:HGNC:13221,G:HGNC:25097,"['GTG', 'GMDMG', 'GMDpDMG']",7735.0,0.372,12316.0,0
5,G:HGNC:13221,G:HGNC:25097,"['GMDMG', 'GMDpDMG']",9718.0,0.236,12719.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:12787,G:HGNC:21204,['GTG'],235.0,0.498,468.0,0
2,G:HGNC:12787,G:HGNC:21204,['GMDMG'],466.0,0.846,3033.0,0
1,G:HGNC:12787,G:HGNC:21204,['GMG'],880.0,0.356,1367.0,0
13,G:HGNC:12787,G:HGNC:21204,"['GMG', 'GMDMG', 'GMDpDMG']",1161.0,0.848,7660.0,0
3,G:HGNC:12787,G:HGNC:21204,['GMDpDMG'],1317.0,0.723,4762.0,0
8,G:HGNC:12787,G:HGNC:21204,"['GMG', 'GMDpDMG']",1377.0,0.807,7144.0,0
14,G:HGNC:12787,G:HGNC:21204,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1499.0,0.743,5844.0,0
11,G:HGNC:12787,G:HGNC:21204,"['GTG', 'GMG', 'GMDpDMG']",1582.0,0.726,5782.0,0
4,G:HGNC:12787,G:HGNC:21204,"['GTG', 'GMG']",1655.0,0.641,4605.0,0
7,G:HGNC:12787,G:HGNC:21204,"['GMG', 'GMDMG']",1769.0,0.784,8203.0,0
9,G:HGNC:12787,G:HGNC:21204,"['GMDMG', 'GMDpDMG']",2083.0,0.831,12309.0,0
10,G:HGNC:12787,G:HGNC:21204,"['GTG', 'GMG', 'GMDMG']",2305.0,0.653,6652.0,0
6,G:HGNC:12787,G:HGNC:21204,"['GTG', 'GMDpDMG']",4089.0,0.585,9856.0,0
12,G:HGNC:12787,G:HGNC:21204,"['GTG', 'GMDMG', 'GMDpDMG']",4287.0,0.664,12757.0,0
5,G:HGNC:12787,G:HGNC:21204,"['GTG', 'GMDMG']",4380.0,0.589,10657.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9813,G:HGNC:27845,['GTG'],221.0,0.555,497.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:21165,G:HGNC:18260,['GTG'],137.0,0.707,467.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:25594,G:HGNC:21735,['GTG'],46.0,0.897,448.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:29536,G:HGNC:490,['GTG'],65.0,0.798,321.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:8739,G:HGNC:11758,['GMG'],32.0,0.907,344.0,0
2,G:HGNC:8739,G:HGNC:11758,"['GMG', 'GMDMG']",1826.0,0.524,3836.0,0
1,G:HGNC:8739,G:HGNC:11758,['GMDMG'],2018.0,0.218,2582.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:21483,G:HGNC:28844,['GMDMG'],345.0,0.833,2067.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:16610,G:HGNC:6441,['GTG'],125.0,0.633,341.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28975,G:HGNC:31823,['GTG'],98.0,0.775,435.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:10875,G:HGNC:1750,['GTG'],251.0,0.407,423.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:11422,G:HGNC:8017,['GTG'],133.0,0.624,354.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:21647,G:HGNC:28685,['GMDMG'],3298.0,0.204,4143.0,0
1,G:HGNC:21647,G:HGNC:28685,['GMDpDMG'],3439.0,0.461,6380.0,0
2,G:HGNC:21647,G:HGNC:28685,"['GMDMG', 'GMDpDMG']",8068.0,0.37,12806.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:26508,G:HGNC:28801,['GTG'],7.0,0.966,208.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:21000,G:HGNC:10683,['GTG'],45.0,0.768,194.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:1632,G:HGNC:14280,['GTG'],199.0,0.483,385.0,0
1,G:HGNC:1632,G:HGNC:14280,['GMDMG'],2507.0,0.29,3531.0,0
2,G:HGNC:1632,G:HGNC:14280,"['GTG', 'GMDMG']",7239.0,0.226,9357.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28033,G:HGNC:25917,['GTG'],66.0,0.796,324.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:17556,G:HGNC:30382,['GMDMG'],3788.0,0.047,3974.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:11026,G:HGNC:35459,['GMDMG'],1955.0,0.32,2873.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:17379,G:HGNC:19719,['GTG'],114.0,0.723,411.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:21637,G:HGNC:14370,['GTG'],342.0,0.341,519.0,0
1,G:HGNC:21637,G:HGNC:14370,['GMG'],871.0,0.123,993.0,0
3,G:HGNC:21637,G:HGNC:14370,"['GTG', 'GMG']",2645.0,0.147,3100.0,0
2,G:HGNC:21637,G:HGNC:14370,['GMDMG'],2899.0,0.115,3274.0,0
6,G:HGNC:21637,G:HGNC:14370,"['GTG', 'GMG', 'GMDMG']",4427.0,0.024,4537.0,0
5,G:HGNC:21637,G:HGNC:14370,"['GMG', 'GMDMG']",5429.0,0.034,5618.0,0
4,G:HGNC:21637,G:HGNC:14370,"['GTG', 'GMDMG']",7413.0,0.061,7898.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:30423,G:HGNC:24993,['GTG'],211.0,0.489,413.0,0
1,G:HGNC:30423,G:HGNC:24993,['GMDMG'],3019.0,0.099,3349.0,0
2,G:HGNC:30423,G:HGNC:24993,"['GTG', 'GMDMG']",5909.0,0.228,7656.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:31762,G:HGNC:4449,['GTG'],284.0,0.366,448.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:21637,G:HGNC:23801,['GMG'],814.0,0.149,956.0,0
2,G:HGNC:21637,G:HGNC:23801,['GMDpDMG'],1433.0,0.699,4760.0,0
1,G:HGNC:21637,G:HGNC:23801,['GMDMG'],1624.0,0.567,3754.0,0
5,G:HGNC:21637,G:HGNC:23801,"['GMDMG', 'GMDpDMG']",3736.0,0.707,12761.0,0
4,G:HGNC:21637,G:HGNC:23801,"['GMG', 'GMDpDMG']",4264.0,0.357,6636.0,0
6,G:HGNC:21637,G:HGNC:23801,"['GMG', 'GMDMG', 'GMDpDMG']",4398.0,0.388,7191.0,0
3,G:HGNC:21637,G:HGNC:23801,"['GMG', 'GMDMG']",4940.0,0.326,7330.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
4,G:HGNC:14966,G:HGNC:25151,"['GDpDG', 'GTG']",152.0,0.67,460.0,0
0,G:HGNC:14966,G:HGNC:25151,['GDpDG'],159.0,0.49,312.0,0
2,G:HGNC:14966,G:HGNC:25151,['GTG'],167.0,0.52,348.0,0
6,G:HGNC:14966,G:HGNC:25151,"['GDpDG', 'GDpDpDG', 'GTG']",441.0,0.155,522.0,0
5,G:HGNC:14966,G:HGNC:25151,"['GDpDpDG', 'GTG']",758.0,0.652,2176.0,0
3,G:HGNC:14966,G:HGNC:25151,"['GDpDG', 'GDpDpDG']",1378.0,0.05,1451.0,0
1,G:HGNC:14966,G:HGNC:25151,['GDpDpDG'],2782.0,0.494,5503.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:28483,G:HGNC:28539,['GTG'],63.0,0.786,294.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:11879,G:HGNC:12479,['GTG'],132.0,0.645,372.0,0
2,G:HGNC:11879,G:HGNC:12479,['GMDpDMG'],605.0,0.788,2854.0,0
1,G:HGNC:11879,G:HGNC:12479,['GMDMG'],787.0,0.689,2534.0,0
4,G:HGNC:11879,G:HGNC:12479,"['GTG', 'GMDpDMG']",1116.0,0.785,5181.0,0
3,G:HGNC:11879,G:HGNC:12479,"['GTG', 'GMDMG']",1679.0,0.775,7463.0,0
6,G:HGNC:11879,G:HGNC:12479,"['GTG', 'GMDMG', 'GMDpDMG']",2521.0,0.655,7312.0,0
5,G:HGNC:11879,G:HGNC:12479,"['GMDMG', 'GMDpDMG']",3418.0,0.544,7488.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:6003,G:HGNC:10914,['GTG'],65.0,0.804,332.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:24659,G:HGNC:2914,['GTG'],428.0,0.206,539.0,0
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:2555,G:HGNC:5004,['GDpDG'],259.0,0.32,381.0,0
27,G:HGNC:2555,G:HGNC:5004,"['GDpDG', 'GDpDpDG', 'GMDMG', 'GMDpDMG']",321.0,0.76,1338.0,0
17,G:HGNC:2555,G:HGNC:5004,"['GDpDG', 'GDpDpDG', 'GMDpDMG']",346.0,0.741,1336.0,0
2,G:HGNC:2555,G:HGNC:5004,['GTG'],375.0,0.236,491.0,0
10,G:HGNC:2555,G:HGNC:5004,"['GDpDpDG', 'GMDMG']",381.0,0.908,4144.0,0
11,G:HGNC:2555,G:HGNC:5004,"['GDpDpDG', 'GMDpDMG']",407.0,0.885,3550.0,0
20,G:HGNC:2555,G:HGNC:5004,"['GDpDG', 'GMDMG', 'GMDpDMG']",413.0,0.689,1330.0,0
30,G:HGNC:2555,G:HGNC:5004,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",448.0,0.596,1110.0,0
8,G:HGNC:2555,G:HGNC:5004,"['GDpDG', 'GMDpDMG']",453.0,0.653,1307.0,0
28,G:HGNC:2555,G:HGNC:5004,"['GDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",501.0,0.549,1110.0,0
