,0,1,2,3,4,5,6
735,"{'meta_path_rank': 138.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9305', 'gene2': 'G:HGNC:12730', 'total_rank': 391.0}","{'meta_path_rank': 941.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9305', 'gene2': 'G:HGNC:12730', 'total_rank': 5673.0}","{'meta_path_rank': 110.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9305', 'gene2': 'G:HGNC:12730', 'total_rank': 321.0}","{'meta_path_rank': 220.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9305', 'gene2': 'G:HGNC:12730', 'total_rank': 2398.0}",,,
736,"{'meta_path_rank': 2757.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7892', 'gene2': 'G:HGNC:3133', 'total_rank': 5824.0}","{'meta_path_rank': 3048.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7892', 'gene2': 'G:HGNC:3133', 'total_rank': 4136.0}","{'meta_path_rank': 3503.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7892', 'gene2': 'G:HGNC:3133', 'total_rank': 5587.0}",,,,
737,"{'meta_path_rank': 335.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:30262', 'gene2': 'G:HGNC:19358', 'total_rank': 426.0}","{'meta_path_rank': 1112.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:30262', 'gene2': 'G:HGNC:19358', 'total_rank': 5780.0}",,,,,
738,"{'meta_path_rank': 3202.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:15517', 'total_rank': 5498.0}","{'meta_path_rank': 2377.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:15517', 'total_rank': 2982.0}","{'meta_path_rank': 3694.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:15517', 'total_rank': 5023.0}",,,,
739,"{'meta_path_rank': 1851.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4298', 'gene2': 'G:HGNC:7708', 'total_rank': 5849.0}","{'meta_path_rank': 303.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4298', 'gene2': 'G:HGNC:7708', 'total_rank': 460.0}",,,,,
740,"{'meta_path_rank': 1767.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9388', 'gene2': 'G:HGNC:8032', 'total_rank': 5821.0}","{'meta_path_rank': 500.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9388', 'gene2': 'G:HGNC:8032', 'total_rank': 619.0}","{'meta_path_rank': 590.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9388', 'gene2': 'G:HGNC:8032', 'total_rank': 793.0}",,,,
741,"{'meta_path_rank': 248.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:18294', 'gene2': 'G:HGNC:7436', 'total_rank': 361.0}","{'meta_path_rank': 461.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:18294', 'gene2': 'G:HGNC:7436', 'total_rank': 5773.0}","{'meta_path_rank': 1076.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:18294', 'gene2': 'G:HGNC:7436', 'total_rank': 1167.0}","{'meta_path_rank': 2266.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18294', 'gene2': 'G:HGNC:7436', 'total_rank': 4010.0}","{'meta_path_rank': 3796.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18294', 'gene2': 'G:HGNC:7436', 'total_rank': 5808.0}",,
742,"{'meta_path_rank': 113.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:327', 'gene2': 'G:HGNC:10681', 'total_rank': 369.0}",,,,,,
743,"{'meta_path_rank': 3298.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9940', 'gene2': 'G:HGNC:17341', 'total_rank': 3769.0}",,,,,,
744,"{'meta_path_rank': 216.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:3418', 'gene2': 'G:HGNC:2898', 'total_rank': 533.0}","{'meta_path_rank': 507.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3418', 'gene2': 'G:HGNC:2898', 'total_rank': 5826.0}","{'meta_path_rank': 386.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3418', 'gene2': 'G:HGNC:2898', 'total_rank': 490.0}",,,,
745,"{'meta_path_rank': 2519.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:890', 'gene2': 'G:HGNC:321', 'total_rank': 5756.0}","{'meta_path_rank': 1141.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:890', 'gene2': 'G:HGNC:321', 'total_rank': 2632.0}","{'meta_path_rank': 3066.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:890', 'gene2': 'G:HGNC:321', 'total_rank': 4447.0}",,,,
746,"{'meta_path_rank': 293.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9282', 'gene2': 'G:HGNC:8636', 'total_rank': 474.0}","{'meta_path_rank': 1433.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9282', 'gene2': 'G:HGNC:8636', 'total_rank': 5816.0}","{'meta_path_rank': 147.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9282', 'gene2': 'G:HGNC:8636', 'total_rank': 539.0}","{'meta_path_rank': 2556.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9282', 'gene2': 'G:HGNC:8636', 'total_rank': 3145.0}","{'meta_path_rank': 65.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9282', 'gene2': 'G:HGNC:8636', 'total_rank': 2809.0}",,
747,"{'meta_path_rank': 4468.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4118', 'gene2': 'G:HGNC:15629', 'total_rank': 4601.0}",,,,,,
748,"{'meta_path_rank': 4326.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:5212', 'gene2': 'G:HGNC:3005', 'total_rank': 5193.0}","{'meta_path_rank': 49.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:5212', 'gene2': 'G:HGNC:3005', 'total_rank': 297.0}",,,,,
749,"{'meta_path_rank': 350.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:8975', 'total_rank': 442.0}","{'meta_path_rank': 1887.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:8975', 'total_rank': 5737.0}","{'meta_path_rank': 428.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:8975', 'total_rank': 615.0}","{'meta_path_rank': 170.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:8975', 'total_rank': 438.0}","{'meta_path_rank': 2496.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:8975', 'total_rank': 3997.0}","{'meta_path_rank': 3665.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:25461', 'gene2': 'G:HGNC:8975', 'total_rank': 5256.0}",
750,"{'meta_path_rank': 156.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9577', 'gene2': 'G:HGNC:4289', 'total_rank': 326.0}","{'meta_path_rank': 1075.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9577', 'gene2': 'G:HGNC:4289', 'total_rank': 5730.0}","{'meta_path_rank': 161.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9577', 'gene2': 'G:HGNC:4289', 'total_rank': 346.0}",,,,
751,"{'meta_path_rank': 2493.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8604', 'gene2': 'G:HGNC:6172', 'total_rank': 5689.0}","{'meta_path_rank': 242.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8604', 'gene2': 'G:HGNC:6172', 'total_rank': 508.0}","{'meta_path_rank': 108.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8604', 'gene2': 'G:HGNC:6172', 'total_rank': 2868.0}","{'meta_path_rank': 3232.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8604', 'gene2': 'G:HGNC:6172', 'total_rank': 4376.0}",,,
752,"{'meta_path_rank': 2738.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2528', 'gene2': 'G:HGNC:9726', 'total_rank': 4264.0}","{'meta_path_rank': 269.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2528', 'gene2': 'G:HGNC:9726', 'total_rank': 514.0}",,,,,
753,"{'meta_path_rank': 2603.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4796', 'gene2': 'G:HGNC:2602', 'total_rank': 5681.0}","{'meta_path_rank': 882.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4796', 'gene2': 'G:HGNC:2602', 'total_rank': 2389.0}",,,,,
754,"{'meta_path_rank': 4624.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:438', 'gene2': 'G:HGNC:6833', 'total_rank': 5352.0}",,,,,,
755,"{'meta_path_rank': 3851.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11834', 'gene2': 'G:HGNC:15917', 'total_rank': 5438.0}","{'meta_path_rank': 157.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:11834', 'gene2': 'G:HGNC:15917', 'total_rank': 593.0}","{'meta_path_rank': 136.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:11834', 'gene2': 'G:HGNC:15917', 'total_rank': 422.0}","{'meta_path_rank': 3585.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:11834', 'gene2': 'G:HGNC:15917', 'total_rank': 4487.0}","{'meta_path_rank': 3984.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:11834', 'gene2': 'G:HGNC:15917', 'total_rank': 4502.0}",,
756,"{'meta_path_rank': 3405.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8548', 'gene2': 'G:HGNC:5394', 'total_rank': 5541.0}","{'meta_path_rank': 6.0, 'meta_path': 'GPdPG', 'gene1': 'G:HGNC:8548', 'gene2': 'G:HGNC:5394', 'total_rank': 57.0}","{'meta_path_rank': 170.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8548', 'gene2': 'G:HGNC:5394', 'total_rank': 483.0}","{'meta_path_rank': 2332.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8548', 'gene2': 'G:HGNC:5394', 'total_rank': 3416.0}","{'meta_path_rank': 3724.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8548', 'gene2': 'G:HGNC:5394', 'total_rank': 5103.0}",,
757,"{'meta_path_rank': 328.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:4795', 'gene2': 'G:HGNC:9388', 'total_rank': 401.0}","{'meta_path_rank': 2694.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4795', 'gene2': 'G:HGNC:9388', 'total_rank': 5341.0}","{'meta_path_rank': 315.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4795', 'gene2': 'G:HGNC:9388', 'total_rank': 891.0}","{'meta_path_rank': 887.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4795', 'gene2': 'G:HGNC:9388', 'total_rank': 5186.0}","{'meta_path_rank': 2144.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4795', 'gene2': 'G:HGNC:9388', 'total_rank': 6831.0}",,
758,"{'meta_path_rank': 177.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:14988', 'gene2': 'G:HGNC:794', 'total_rank': 344.0}","{'meta_path_rank': 934.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:14988', 'gene2': 'G:HGNC:794', 'total_rank': 1030.0}","{'meta_path_rank': 4233.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:14988', 'gene2': 'G:HGNC:794', 'total_rank': 4745.0}","{'meta_path_rank': 4256.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:14988', 'gene2': 'G:HGNC:794', 'total_rank': 6221.0}",,,
759,"{'meta_path_rank': 331.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:1848', 'gene2': 'G:HGNC:7530', 'total_rank': 427.0}","{'meta_path_rank': 3020.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1848', 'gene2': 'G:HGNC:7530', 'total_rank': 4801.0}","{'meta_path_rank': 288.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1848', 'gene2': 'G:HGNC:7530', 'total_rank': 422.0}",,,,
760,"{'meta_path_rank': 2622.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:404', 'gene2': 'G:HGNC:291', 'total_rank': 3232.0}",,,,,,
761,"{'meta_path_rank': 150.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:25133', 'gene2': 'G:HGNC:30611', 'total_rank': 462.0}","{'meta_path_rank': 769.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:25133', 'gene2': 'G:HGNC:30611', 'total_rank': 5823.0}","{'meta_path_rank': 1957.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:25133', 'gene2': 'G:HGNC:30611', 'total_rank': 2539.0}","{'meta_path_rank': 1612.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:25133', 'gene2': 'G:HGNC:30611', 'total_rank': 3361.0}",,,
762,"{'meta_path_rank': 45.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:24678', 'gene2': 'G:HGNC:24650', 'total_rank': 402.0}","{'meta_path_rank': 19.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:24678', 'gene2': 'G:HGNC:24650', 'total_rank': 5774.0}","{'meta_path_rank': 224.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:24678', 'gene2': 'G:HGNC:24650', 'total_rank': 456.0}","{'meta_path_rank': 3223.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:24678', 'gene2': 'G:HGNC:24650', 'total_rank': 3472.0}","{'meta_path_rank': 3325.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:24678', 'gene2': 'G:HGNC:24650', 'total_rank': 3728.0}",,
763,"{'meta_path_rank': 112.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7529', 'gene2': 'G:HGNC:9725', 'total_rank': 444.0}","{'meta_path_rank': 749.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7529', 'gene2': 'G:HGNC:9725', 'total_rank': 2580.0}","{'meta_path_rank': 1604.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7529', 'gene2': 'G:HGNC:9725', 'total_rank': 4594.0}",,,,
764,"{'meta_path_rank': 78.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:29594', 'gene2': 'G:HGNC:713', 'total_rank': 348.0}","{'meta_path_rank': 27.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:29594', 'gene2': 'G:HGNC:713', 'total_rank': 5701.0}","{'meta_path_rank': 387.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:29594', 'gene2': 'G:HGNC:713', 'total_rank': 1116.0}","{'meta_path_rank': 304.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:29594', 'gene2': 'G:HGNC:713', 'total_rank': 2611.0}",,,
765,"{'meta_path_rank': 4279.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8547', 'gene2': 'G:HGNC:24247', 'total_rank': 4587.0}","{'meta_path_rank': 166.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8547', 'gene2': 'G:HGNC:24247', 'total_rank': 384.0}",,,,,
766,"{'meta_path_rank': 4034.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:20093', 'gene2': 'G:HGNC:8788', 'total_rank': 5138.0}","{'meta_path_rank': 163.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:20093', 'gene2': 'G:HGNC:8788', 'total_rank': 338.0}",,,,,
767,"{'meta_path_rank': 1861.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4175', 'gene2': 'G:HGNC:15917', 'total_rank': 5546.0}","{'meta_path_rank': 479.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4175', 'gene2': 'G:HGNC:15917', 'total_rank': 551.0}","{'meta_path_rank': 79.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4175', 'gene2': 'G:HGNC:15917', 'total_rank': 445.0}","{'meta_path_rank': 182.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4175', 'gene2': 'G:HGNC:15917', 'total_rank': 2364.0}",,,
768,"{'meta_path_rank': 67.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:3151', 'gene2': 'G:HGNC:9302', 'total_rank': 291.0}","{'meta_path_rank': 279.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3151', 'gene2': 'G:HGNC:9302', 'total_rank': 5648.0}","{'meta_path_rank': 288.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3151', 'gene2': 'G:HGNC:9302', 'total_rank': 546.0}","{'meta_path_rank': 2859.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3151', 'gene2': 'G:HGNC:9302', 'total_rank': 3707.0}","{'meta_path_rank': 3707.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3151', 'gene2': 'G:HGNC:9302', 'total_rank': 5604.0}",,
769,"{'meta_path_rank': 184.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:2973', 'gene2': 'G:HGNC:8964', 'total_rank': 404.0}","{'meta_path_rank': 964.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2973', 'gene2': 'G:HGNC:8964', 'total_rank': 5760.0}","{'meta_path_rank': 432.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2973', 'gene2': 'G:HGNC:8964', 'total_rank': 622.0}","{'meta_path_rank': 1726.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2973', 'gene2': 'G:HGNC:8964', 'total_rank': 2832.0}","{'meta_path_rank': 2623.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2973', 'gene2': 'G:HGNC:8964', 'total_rank': 4455.0}",,
770,"{'meta_path_rank': 186.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:17646', 'gene2': 'G:HGNC:6971', 'total_rank': 325.0}","{'meta_path_rank': 490.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:17646', 'gene2': 'G:HGNC:6971', 'total_rank': 5708.0}","{'meta_path_rank': 98.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:17646', 'gene2': 'G:HGNC:6971', 'total_rank': 394.0}",,,,
771,"{'meta_path_rank': 127.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:327', 'gene2': 'G:HGNC:890', 'total_rank': 283.0}","{'meta_path_rank': 1532.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:327', 'gene2': 'G:HGNC:890', 'total_rank': 5583.0}","{'meta_path_rank': 149.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:327', 'gene2': 'G:HGNC:890', 'total_rank': 335.0}",,,,
772,"{'meta_path_rank': 140.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1848', 'gene2': 'G:HGNC:2501', 'total_rank': 442.0}","{'meta_path_rank': 13.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:1848', 'gene2': 'G:HGNC:2501', 'total_rank': 296.0}",,,,,
773,"{'meta_path_rank': 3436.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8547', 'gene2': 'G:HGNC:23056', 'total_rank': 4618.0}","{'meta_path_rank': 2390.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8547', 'gene2': 'G:HGNC:23056', 'total_rank': 3868.0}","{'meta_path_rank': 2522.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8547', 'gene2': 'G:HGNC:23056', 'total_rank': 5148.0}",,,,
774,"{'meta_path_rank': 3375.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:28358', 'gene2': 'G:HGNC:12015', 'total_rank': 5054.0}",,,,,,
775,"{'meta_path_rank': 89.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:19684', 'gene2': 'G:HGNC:29812', 'total_rank': 429.0}",,,,,,
776,"{'meta_path_rank': 87.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:626', 'gene2': 'G:HGNC:3579', 'total_rank': 201.0}","{'meta_path_rank': 2050.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:626', 'gene2': 'G:HGNC:3579', 'total_rank': 5095.0}","{'meta_path_rank': 88.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:626', 'gene2': 'G:HGNC:3579', 'total_rank': 379.0}","{'meta_path_rank': 1280.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:626', 'gene2': 'G:HGNC:3579', 'total_rank': 2812.0}","{'meta_path_rank': 2596.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:626', 'gene2': 'G:HGNC:3579', 'total_rank': 4399.0}",,
777,"{'meta_path_rank': 4770.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1480', 'gene2': 'G:HGNC:5218', 'total_rank': 5095.0}",,,,,,
778,"{'meta_path_rank': 106.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12009', 'gene2': 'G:HGNC:3551', 'total_rank': 446.0}","{'meta_path_rank': 2117.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:12009', 'gene2': 'G:HGNC:3551', 'total_rank': 3700.0}","{'meta_path_rank': 1504.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:12009', 'gene2': 'G:HGNC:3551', 'total_rank': 4988.0}",,,,
779,"{'meta_path_rank': 2711.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4455', 'gene2': 'G:HGNC:20324', 'total_rank': 5763.0}","{'meta_path_rank': 991.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4455', 'gene2': 'G:HGNC:20324', 'total_rank': 2157.0}",,,,,
780,"{'meta_path_rank': 330.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:30262', 'gene2': 'G:HGNC:3700', 'total_rank': 500.0}","{'meta_path_rank': 296.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:30262', 'gene2': 'G:HGNC:3700', 'total_rank': 5830.0}","{'meta_path_rank': 49.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:30262', 'gene2': 'G:HGNC:3700', 'total_rank': 417.0}",,,,
781,"{'meta_path_rank': 3724.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:4803', 'total_rank': 5604.0}","{'meta_path_rank': 1028.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:4803', 'total_rank': 3705.0}","{'meta_path_rank': 4319.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:4803', 'total_rank': 6226.0}",,,,
782,"{'meta_path_rank': 317.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4837', 'gene2': 'G:HGNC:232', 'total_rank': 440.0}","{'meta_path_rank': 2565.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4837', 'gene2': 'G:HGNC:232', 'total_rank': 2718.0}","{'meta_path_rank': 3779.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4837', 'gene2': 'G:HGNC:232', 'total_rank': 4280.0}",,,,
783,"{'meta_path_rank': 144.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:12651', 'gene2': 'G:HGNC:6524', 'total_rank': 313.0}","{'meta_path_rank': 1707.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12651', 'gene2': 'G:HGNC:6524', 'total_rank': 5679.0}","{'meta_path_rank': 218.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12651', 'gene2': 'G:HGNC:6524', 'total_rank': 546.0}",,,,
784,"{'meta_path_rank': 3211.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:393', 'gene2': 'G:HGNC:325', 'total_rank': 5589.0}","{'meta_path_rank': 3064.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:393', 'gene2': 'G:HGNC:325', 'total_rank': 3872.0}","{'meta_path_rank': 2513.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:393', 'gene2': 'G:HGNC:325', 'total_rank': 5560.0}",,,,
785,"{'meta_path_rank': 4435.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:385', 'gene2': 'G:HGNC:3151', 'total_rank': 5395.0}",,,,,,
786,"{'meta_path_rank': 3115.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:10818', 'gene2': 'G:HGNC:1476', 'total_rank': 5586.0}","{'meta_path_rank': 207.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:10818', 'gene2': 'G:HGNC:1476', 'total_rank': 484.0}","{'meta_path_rank': 1971.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:10818', 'gene2': 'G:HGNC:1476', 'total_rank': 3422.0}","{'meta_path_rank': 4171.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:10818', 'gene2': 'G:HGNC:1476', 'total_rank': 4669.0}",,,
787,"{'meta_path_rank': 3933.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4551', 'gene2': 'G:HGNC:25481', 'total_rank': 5343.0}",,,,,,
788,"{'meta_path_rank': 2359.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12440', 'gene2': 'G:HGNC:5208', 'total_rank': 4308.0}","{'meta_path_rank': 312.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12440', 'gene2': 'G:HGNC:5208', 'total_rank': 478.0}",,,,,
789,"{'meta_path_rank': 3970.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7154', 'gene2': 'G:HGNC:11559', 'total_rank': 5704.0}","{'meta_path_rank': 311.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7154', 'gene2': 'G:HGNC:11559', 'total_rank': 603.0}","{'meta_path_rank': 599.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7154', 'gene2': 'G:HGNC:11559', 'total_rank': 2957.0}","{'meta_path_rank': 2672.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7154', 'gene2': 'G:HGNC:11559', 'total_rank': 4974.0}",,,
790,"{'meta_path_rank': 3212.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9402', 'gene2': 'G:HGNC:19358', 'total_rank': 5723.0}","{'meta_path_rank': 1.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9402', 'gene2': 'G:HGNC:19358', 'total_rank': 137.0}",,,,,
791,"{'meta_path_rank': 384.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:22140', 'gene2': 'G:HGNC:21474', 'total_rank': 445.0}","{'meta_path_rank': 836.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:22140', 'gene2': 'G:HGNC:21474', 'total_rank': 5748.0}",,,,,
