,gene1,gene2,meta_path,meta_path_rank,total_rank
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:12592,G:HGNC:2976,GDpDpDG,3196.0,5717.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:13211,G:HGNC:5330,GTG,165.0,416.0
2,G:HGNC:13211,G:HGNC:5330,GMDMG,1908.0,2797.0
0,G:HGNC:13211,G:HGNC:5330,GDpDpDG,2978.0,4331.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:1985,G:HGNC:1442,GTG,353.0,653.0
2,G:HGNC:1985,G:HGNC:1442,GMG,754.0,1005.0
4,G:HGNC:1985,G:HGNC:1442,GMDpDMG,2749.0,6987.0
3,G:HGNC:1985,G:HGNC:1442,GMDMG,3138.0,5647.0
0,G:HGNC:1985,G:HGNC:1442,GDpDpDG,4535.0,4749.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:291,G:HGNC:19316,GMDMG,1547.0,2482.0
0,G:HGNC:291,G:HGNC:19316,GDpDpDG,2773.0,5689.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:24475,G:HGNC:6215,GTG,247.0,485.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:9302,G:HGNC:6215,GTG,257.0,586.0
2,G:HGNC:9302,G:HGNC:6215,GMDMG,3270.0,3770.0
0,G:HGNC:9302,G:HGNC:6215,GDpDpDG,3419.0,5477.0
3,G:HGNC:9302,G:HGNC:6215,GMDpDMG,5042.0,5631.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:7450,G:HGNC:29666,GDpDpDG,4249.0,5555.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:17800,G:HGNC:7708,GDpDG,117.0,527.0
1,G:HGNC:17800,G:HGNC:7708,GDpDpDG,185.0,5858.0
2,G:HGNC:17800,G:HGNC:7708,GTG,229.0,422.0
3,G:HGNC:17800,G:HGNC:7708,GMDMG,2055.0,2512.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:21022,G:HGNC:12440,GTG,325.0,474.0
2,G:HGNC:21022,G:HGNC:12440,GMDMG,1891.0,3288.0
3,G:HGNC:21022,G:HGNC:12440,GMDpDMG,3016.0,5230.0
0,G:HGNC:21022,G:HGNC:12440,GDpDpDG,3826.0,5366.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:758,G:HGNC:4795,GMDpDMG,1280.0,6000.0
1,G:HGNC:758,G:HGNC:4795,GMDMG,2811.0,3954.0
0,G:HGNC:758,G:HGNC:4795,GDpDpDG,3800.0,5297.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:8806,G:HGNC:20499,GTG,99.0,295.0
0,G:HGNC:8806,G:HGNC:20499,GDpDG,140.0,358.0
1,G:HGNC:8806,G:HGNC:20499,GDpDpDG,287.0,5761.0
4,G:HGNC:8806,G:HGNC:20499,GMDpDMG,2641.0,5576.0
3,G:HGNC:8806,G:HGNC:20499,GMDMG,3590.0,4879.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:2867,G:HGNC:6080,GTG,349.0,451.0
0,G:HGNC:2867,G:HGNC:6080,GDpDpDG,532.0,5679.0
2,G:HGNC:2867,G:HGNC:6080,GMDMG,2285.0,4606.0
3,G:HGNC:2867,G:HGNC:6080,GMDpDMG,3684.0,6155.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:801,G:HGNC:10547,GTG,272.0,402.0
0,G:HGNC:801,G:HGNC:10547,GDpDpDG,2312.0,5821.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:9453,G:HGNC:7631,GDpDG,204.0,414.0
1,G:HGNC:9453,G:HGNC:7631,GDpDpDG,359.0,5752.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:4296,G:HGNC:3700,GTG,110.0,449.0
0,G:HGNC:4296,G:HGNC:3700,GDpDG,336.0,417.0
1,G:HGNC:4296,G:HGNC:3700,GDpDpDG,1554.0,5774.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:7716,G:HGNC:2501,GTG,173.0,433.0
0,G:HGNC:7716,G:HGNC:2501,GDpDpDG,3585.0,4461.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:13420,G:HGNC:8032,GDpDpDG,145.0,5768.0
0,G:HGNC:13420,G:HGNC:8032,GDpDG,179.0,448.0
2,G:HGNC:13420,G:HGNC:8032,GTG,483.0,641.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:11834,G:HGNC:18294,GMG,925.0,1053.0
0,G:HGNC:11834,G:HGNC:18294,GDpDpDG,1483.0,5596.0
2,G:HGNC:11834,G:HGNC:18294,GMDMG,2373.0,5412.0
3,G:HGNC:11834,G:HGNC:18294,GMDpDMG,3360.0,7210.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:9155,G:HGNC:4193,GMG,98.0,419.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:816,G:HGNC:7590,GTG,66.0,488.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:812,G:HGNC:30881,GTG,335.0,433.0
0,G:HGNC:812,G:HGNC:30881,GDpDpDG,2308.0,5632.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:12266,G:HGNC:2731,GDpDpDG,4644.0,4718.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:11120,G:HGNC:7468,GTG,58.0,370.0
0,G:HGNC:11120,G:HGNC:7468,GDpDG,207.0,516.0
1,G:HGNC:11120,G:HGNC:7468,GDpDpDG,473.0,5825.0
3,G:HGNC:11120,G:HGNC:7468,GMDMG,2705.0,3666.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:15629,G:HGNC:5212,GTG,123.0,308.0
0,G:HGNC:15629,G:HGNC:5212,GDpDpDG,3381.0,5074.0
2,G:HGNC:15629,G:HGNC:5212,GMDMG,4293.0,4770.0
3,G:HGNC:15629,G:HGNC:5212,GMDpDMG,4301.0,5852.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:177,G:HGNC:11782,GTG,444.0,622.0
0,G:HGNC:177,G:HGNC:11782,GDpDpDG,1596.0,5653.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:9689,G:HGNC:2678,GTG,75.0,437.0
0,G:HGNC:9689,G:HGNC:2678,GDpDG,248.0,370.0
4,G:HGNC:9689,G:HGNC:2678,GMDpDMG,533.0,4677.0
1,G:HGNC:9689,G:HGNC:2678,GDpDpDG,1025.0,5729.0
3,G:HGNC:9689,G:HGNC:2678,GMDMG,2023.0,3194.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:20499,G:HGNC:8646,GTG,210.0,389.0
0,G:HGNC:20499,G:HGNC:8646,GDpDpDG,3143.0,4303.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:7473,G:HGNC:414,GTG,338.0,543.0
0,G:HGNC:7473,G:HGNC:414,GDpDpDG,2627.0,5749.0
2,G:HGNC:7473,G:HGNC:414,GMDMG,3263.0,4023.0
3,G:HGNC:7473,G:HGNC:414,GMDpDMG,4696.0,5825.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:4422,G:HGNC:2330,GDpDG,216.0,621.0
1,G:HGNC:4422,G:HGNC:2330,GDpDpDG,281.0,5846.0
2,G:HGNC:4422,G:HGNC:2330,GMDMG,4023.0,4291.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:8923,G:HGNC:9407,GDpDG,420.0,495.0
2,G:HGNC:8923,G:HGNC:9407,GTG,528.0,594.0
1,G:HGNC:8923,G:HGNC:9407,GDpDpDG,1751.0,5803.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:9081,G:HGNC:12840,GMDMG,1922.0,2973.0
2,G:HGNC:9081,G:HGNC:12840,GMDpDMG,2486.0,4278.0
0,G:HGNC:9081,G:HGNC:12840,GDpDpDG,3234.0,5025.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:7716,G:HGNC:23,GTG,146.0,367.0
0,G:HGNC:7716,G:HGNC:23,GDpDG,257.0,451.0
3,G:HGNC:7716,G:HGNC:23,GMDMG,951.0,2253.0
4,G:HGNC:7716,G:HGNC:23,GMDpDMG,1062.0,3166.0
1,G:HGNC:7716,G:HGNC:23,GDpDpDG,2399.0,5618.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:29812,G:HGNC:8896,GTG,165.0,449.0
2,G:HGNC:29812,G:HGNC:8896,GMDMG,1849.0,2763.0
0,G:HGNC:29812,G:HGNC:8896,GDpDpDG,2100.0,5673.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:12266,G:HGNC:6903,GMG,500.0,702.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:4422,G:HGNC:19139,GTG,148.0,358.0
0,G:HGNC:4422,G:HGNC:19139,GDpDG,399.0,656.0
3,G:HGNC:4422,G:HGNC:19139,GMG,996.0,1101.0
1,G:HGNC:4422,G:HGNC:19139,GDpDpDG,1154.0,5865.0
4,G:HGNC:4422,G:HGNC:19139,GMDMG,3706.0,4860.0
5,G:HGNC:4422,G:HGNC:19139,GMDpDMG,4894.0,6421.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:10872,G:HGNC:11559,GTG,228.0,400.0
3,G:HGNC:10872,G:HGNC:11559,GMDpDMG,1523.0,6221.0
0,G:HGNC:10872,G:HGNC:11559,GDpDpDG,1874.0,5754.0
2,G:HGNC:10872,G:HGNC:11559,GMDMG,3302.0,3867.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:9083,G:HGNC:23657,GDpDG,177.0,367.0
2,G:HGNC:9083,G:HGNC:23657,GTG,272.0,422.0
3,G:HGNC:9083,G:HGNC:23657,GMG,332.0,576.0
1,G:HGNC:9083,G:HGNC:23657,GDpDpDG,382.0,5762.0
4,G:HGNC:9083,G:HGNC:23657,GMDMG,1107.0,2409.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:9173,G:HGNC:15505,GTG,405.0,536.0
2,G:HGNC:9173,G:HGNC:15505,GMDMG,679.0,2774.0
3,G:HGNC:9173,G:HGNC:15505,GMDpDMG,884.0,4477.0
0,G:HGNC:9173,G:HGNC:15505,GDpDpDG,3118.0,5620.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:9577,G:HGNC:9958,GTG,270.0,388.0
0,G:HGNC:9577,G:HGNC:9958,GDpDpDG,1623.0,5545.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:3247,G:HGNC:2858,GTG,201.0,388.0
0,G:HGNC:3247,G:HGNC:2858,GDpDG,343.0,445.0
1,G:HGNC:3247,G:HGNC:2858,GDpDpDG,3088.0,5751.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:8127,G:HGNC:8022,GTG,292.0,521.0
0,G:HGNC:8127,G:HGNC:8022,GDpDpDG,2558.0,5598.0
2,G:HGNC:8127,G:HGNC:8022,GMDMG,3513.0,4698.0
3,G:HGNC:8127,G:HGNC:8022,GMDpDMG,5203.0,5750.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:120,G:HGNC:12840,GTG,209.0,403.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:869,G:HGNC:6840,GTG,338.0,859.0
0,G:HGNC:869,G:HGNC:6840,GDpDG,369.0,645.0
1,G:HGNC:869,G:HGNC:6840,GDpDpDG,472.0,5875.0
3,G:HGNC:869,G:HGNC:6840,GMDMG,2039.0,5041.0
4,G:HGNC:869,G:HGNC:6840,GMDpDMG,2611.0,6380.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:321,G:HGNC:16999,GTG,174.0,420.0
0,G:HGNC:321,G:HGNC:16999,GDpDpDG,2498.0,5780.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:26274,G:HGNC:4706,GMG,114.0,514.0
1,G:HGNC:26274,G:HGNC:4706,GTG,121.0,356.0
0,G:HGNC:26274,G:HGNC:4706,GDpDpDG,1679.0,4473.0
3,G:HGNC:26274,G:HGNC:4706,GMDMG,2332.0,3330.0
4,G:HGNC:26274,G:HGNC:4706,GMDpDMG,3117.0,5132.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:291,G:HGNC:9399,GTG,658.0,717.0
0,G:HGNC:291,G:HGNC:9399,GDpDpDG,3108.0,5694.0
2,G:HGNC:291,G:HGNC:9399,GMDMG,3647.0,3989.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:6524,G:HGNC:4341,GTG,155.0,587.0
0,G:HGNC:6524,G:HGNC:4341,GDpDpDG,1978.0,5661.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:9082,G:HGNC:6831,GTG,104.0,273.0
0,G:HGNC:9082,G:HGNC:6831,GDpDpDG,1779.0,5560.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:473,G:HGNC:2280,GTG,48.0,203.0
0,G:HGNC:473,G:HGNC:2280,GDpDG,130.0,440.0
1,G:HGNC:473,G:HGNC:2280,GDpDpDG,474.0,5794.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:9173,G:HGNC:6842,GTG,317.0,632.0
3,G:HGNC:9173,G:HGNC:6842,GMDMG,442.0,2177.0
0,G:HGNC:9173,G:HGNC:6842,GDpDG,467.0,549.0
4,G:HGNC:9173,G:HGNC:6842,GMDpDMG,2259.0,4152.0
1,G:HGNC:9173,G:HGNC:6842,GDpDpDG,3062.0,5780.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:5157,G:HGNC:9689,GTG,55.0,449.0
0,G:HGNC:5157,G:HGNC:9689,GDpDG,118.0,375.0
1,G:HGNC:5157,G:HGNC:9689,GDpDpDG,416.0,5778.0
4,G:HGNC:5157,G:HGNC:9689,GMDpDMG,1231.0,5863.0
3,G:HGNC:5157,G:HGNC:9689,GMDMG,2758.0,3984.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:12015,G:HGNC:2602,GTG,48.0,347.0
2,G:HGNC:12015,G:HGNC:2602,GMG,66.0,359.0
0,G:HGNC:12015,G:HGNC:2602,GDpDpDG,3681.0,4974.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:15993,G:HGNC:30605,GDpDpDG,3219.0,4015.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:9751,G:HGNC:18294,GDpDG,43.0,330.0
1,G:HGNC:9751,G:HGNC:18294,GDpDpDG,251.0,5744.0
2,G:HGNC:9751,G:HGNC:18294,GMG,899.0,1040.0
3,G:HGNC:9751,G:HGNC:18294,GMDMG,2674.0,4035.0
4,G:HGNC:9751,G:HGNC:18294,GMDpDMG,3174.0,6036.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:8940,G:HGNC:1442,GTG,404.0,575.0
0,G:HGNC:8940,G:HGNC:1442,GDpDpDG,3204.0,4482.0
2,G:HGNC:8940,G:HGNC:1442,GMDMG,3584.0,3757.0
3,G:HGNC:8940,G:HGNC:1442,GMDpDMG,4141.0,4453.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:6601,G:HGNC:12840,GTG,329.0,556.0
1,G:HGNC:6601,G:HGNC:12840,GMDMG,478.0,2162.0
2,G:HGNC:6601,G:HGNC:12840,GMDpDMG,506.0,3215.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:327,G:HGNC:1247,GTG,208.0,397.0
0,G:HGNC:327,G:HGNC:1247,GDpDpDG,2948.0,4867.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:5394,G:HGNC:4057,GMG,11.0,328.0
1,G:HGNC:5394,G:HGNC:4057,GTG,193.0,522.0
0,G:HGNC:5394,G:HGNC:4057,GDpDpDG,877.0,5078.0
4,G:HGNC:5394,G:HGNC:4057,GMDpDMG,1681.0,4530.0
3,G:HGNC:5394,G:HGNC:4057,GMDMG,2619.0,3585.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
3,G:HGNC:119,G:HGNC:2328,GMG,118.0,1804.0
4,G:HGNC:119,G:HGNC:2328,GMDMG,162.0,5804.0
2,G:HGNC:119,G:HGNC:2328,GTG,182.0,408.0
0,G:HGNC:119,G:HGNC:2328,GDpDG,304.0,421.0
1,G:HGNC:119,G:HGNC:2328,GDpDpDG,1363.0,5784.0
5,G:HGNC:119,G:HGNC:2328,GMDpDMG,1835.0,7294.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:8022,G:HGNC:11777,GTG,53.0,394.0
2,G:HGNC:8022,G:HGNC:11777,GMDpDMG,1057.0,4037.0
1,G:HGNC:8022,G:HGNC:11777,GMDMG,1789.0,2958.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:4837,G:HGNC:7216,GDpDpDG,2406.0,5706.0
1,G:HGNC:4837,G:HGNC:7216,GMDMG,2452.0,2998.0
2,G:HGNC:4837,G:HGNC:7216,GMDpDMG,3414.0,4576.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:25695,G:HGNC:8907,GMG,519.0,706.0
0,G:HGNC:25695,G:HGNC:8907,GDpDpDG,2981.0,5434.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
3,G:HGNC:30611,G:HGNC:12440,GMDpDMG,56.0,3898.0
1,G:HGNC:30611,G:HGNC:12440,GTG,216.0,499.0
2,G:HGNC:30611,G:HGNC:12440,GMDMG,448.0,2330.0
0,G:HGNC:30611,G:HGNC:12440,GDpDpDG,4120.0,5368.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:362,G:HGNC:30881,GDpDpDG,4092.0,4952.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:3012,G:HGNC:29594,GDpDG,238.0,375.0
2,G:HGNC:3012,G:HGNC:29594,GMDMG,289.0,2288.0
1,G:HGNC:3012,G:HGNC:29594,GDpDpDG,847.0,5746.0
3,G:HGNC:3012,G:HGNC:29594,GMDpDMG,3078.0,4597.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:26527,G:HGNC:735,GDpDG,221.0,404.0
2,G:HGNC:26527,G:HGNC:735,GTG,224.0,385.0
1,G:HGNC:26527,G:HGNC:735,GDpDpDG,680.0,5815.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:28883,G:HGNC:854,GMG,357.0,716.0
2,G:HGNC:28883,G:HGNC:854,GMDMG,2973.0,5003.0
0,G:HGNC:28883,G:HGNC:854,GDpDpDG,3015.0,5475.0
3,G:HGNC:28883,G:HGNC:854,GMDpDMG,5069.0,5907.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:19691,G:HGNC:3046,GMDMG,937.0,3553.0
0,G:HGNC:19691,G:HGNC:3046,GDpDpDG,1257.0,5663.0
2,G:HGNC:19691,G:HGNC:3046,GMDpDMG,4184.0,4967.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:13211,G:HGNC:8021,GTG,151.0,388.0
1,G:HGNC:13211,G:HGNC:8021,GMDMG,2869.0,3646.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:20499,G:HGNC:714,GDpDG,199.0,325.0
2,G:HGNC:20499,G:HGNC:714,GTG,213.0,364.0
3,G:HGNC:20499,G:HGNC:714,GMG,833.0,946.0
1,G:HGNC:20499,G:HGNC:714,GDpDpDG,2161.0,5709.0
5,G:HGNC:20499,G:HGNC:714,GMDpDMG,3768.0,5450.0
4,G:HGNC:20499,G:HGNC:714,GMDMG,4248.0,4682.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:1442,G:HGNC:877,GTG,323.0,582.0
2,G:HGNC:1442,G:HGNC:877,GMG,776.0,915.0
0,G:HGNC:1442,G:HGNC:877,GDpDpDG,2910.0,4664.0
3,G:HGNC:1442,G:HGNC:877,GMDMG,3534.0,4317.0
4,G:HGNC:1442,G:HGNC:877,GMDpDMG,4639.0,5197.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:16066,G:HGNC:28526,GMG,533.0,830.0
0,G:HGNC:16066,G:HGNC:28526,GDpDpDG,3090.0,5459.0
3,G:HGNC:16066,G:HGNC:28526,GMDpDMG,3670.0,5605.0
2,G:HGNC:16066,G:HGNC:28526,GMDMG,3722.0,4460.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:16001,G:HGNC:6080,GTG,270.0,448.0
0,G:HGNC:16001,G:HGNC:6080,GDpDpDG,2510.0,5593.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:4311,G:HGNC:13533,GMG,47.0,345.0
1,G:HGNC:4311,G:HGNC:13533,GTG,124.0,404.0
3,G:HGNC:4311,G:HGNC:13533,GMDMG,186.0,2916.0
4,G:HGNC:4311,G:HGNC:13533,GMDpDMG,2618.0,5406.0
0,G:HGNC:4311,G:HGNC:13533,GDpDpDG,2791.0,5172.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:3528,G:HGNC:21474,GTG,208.0,398.0
0,G:HGNC:3528,G:HGNC:21474,GDpDpDG,4089.0,5553.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:2995,G:HGNC:9325,GDpDG,228.0,478.0
2,G:HGNC:2995,G:HGNC:9325,GTG,413.0,498.0
1,G:HGNC:2995,G:HGNC:9325,GDpDpDG,713.0,5808.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:9305,G:HGNC:12730,GTG,110.0,321.0
0,G:HGNC:9305,G:HGNC:12730,GDpDG,138.0,391.0
3,G:HGNC:9305,G:HGNC:12730,GMDMG,220.0,2398.0
1,G:HGNC:9305,G:HGNC:12730,GDpDpDG,941.0,5673.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:7892,G:HGNC:3133,GDpDpDG,2757.0,5824.0
1,G:HGNC:7892,G:HGNC:3133,GMDMG,3048.0,4136.0
2,G:HGNC:7892,G:HGNC:3133,GMDpDMG,3503.0,5587.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:30262,G:HGNC:19358,GDpDG,335.0,426.0
1,G:HGNC:30262,G:HGNC:19358,GDpDpDG,1112.0,5780.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:9413,G:HGNC:15517,GMDMG,2377.0,2982.0
0,G:HGNC:9413,G:HGNC:15517,GDpDpDG,3202.0,5498.0
2,G:HGNC:9413,G:HGNC:15517,GMDpDMG,3694.0,5023.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:4298,G:HGNC:7708,GTG,303.0,460.0
0,G:HGNC:4298,G:HGNC:7708,GDpDpDG,1851.0,5849.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:9388,G:HGNC:8032,GTG,500.0,619.0
2,G:HGNC:9388,G:HGNC:8032,GMG,590.0,793.0
0,G:HGNC:9388,G:HGNC:8032,GDpDpDG,1767.0,5821.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:18294,G:HGNC:7436,GDpDG,248.0,361.0
1,G:HGNC:18294,G:HGNC:7436,GDpDpDG,461.0,5773.0
2,G:HGNC:18294,G:HGNC:7436,GMG,1076.0,1167.0
3,G:HGNC:18294,G:HGNC:7436,GMDMG,2266.0,4010.0
4,G:HGNC:18294,G:HGNC:7436,GMDpDMG,3796.0,5808.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:327,G:HGNC:10681,GTG,113.0,369.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:9940,G:HGNC:17341,GDpDpDG,3298.0,3769.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:3418,G:HGNC:2898,GDpDG,216.0,533.0
2,G:HGNC:3418,G:HGNC:2898,GTG,386.0,490.0
1,G:HGNC:3418,G:HGNC:2898,GDpDpDG,507.0,5826.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:890,G:HGNC:321,GMDMG,1141.0,2632.0
0,G:HGNC:890,G:HGNC:321,GDpDpDG,2519.0,5756.0
2,G:HGNC:890,G:HGNC:321,GMDpDMG,3066.0,4447.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
4,G:HGNC:9282,G:HGNC:8636,GMDpDMG,65.0,2809.0
2,G:HGNC:9282,G:HGNC:8636,GTG,147.0,539.0
0,G:HGNC:9282,G:HGNC:8636,GDpDG,293.0,474.0
1,G:HGNC:9282,G:HGNC:8636,GDpDpDG,1433.0,5816.0
3,G:HGNC:9282,G:HGNC:8636,GMDMG,2556.0,3145.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:4118,G:HGNC:15629,GMDMG,4468.0,4601.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:5212,G:HGNC:3005,GTG,49.0,297.0
0,G:HGNC:5212,G:HGNC:3005,GDpDpDG,4326.0,5193.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
3,G:HGNC:25461,G:HGNC:8975,GMG,170.0,438.0
0,G:HGNC:25461,G:HGNC:8975,GDpDG,350.0,442.0
2,G:HGNC:25461,G:HGNC:8975,GTG,428.0,615.0
1,G:HGNC:25461,G:HGNC:8975,GDpDpDG,1887.0,5737.0
4,G:HGNC:25461,G:HGNC:8975,GMDMG,2496.0,3997.0
5,G:HGNC:25461,G:HGNC:8975,GMDpDMG,3665.0,5256.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:9577,G:HGNC:4289,GDpDG,156.0,326.0
2,G:HGNC:9577,G:HGNC:4289,GTG,161.0,346.0
1,G:HGNC:9577,G:HGNC:4289,GDpDpDG,1075.0,5730.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:8604,G:HGNC:6172,GMDMG,108.0,2868.0
1,G:HGNC:8604,G:HGNC:6172,GMG,242.0,508.0
0,G:HGNC:8604,G:HGNC:6172,GDpDpDG,2493.0,5689.0
3,G:HGNC:8604,G:HGNC:6172,GMDpDMG,3232.0,4376.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:2528,G:HGNC:9726,GTG,269.0,514.0
0,G:HGNC:2528,G:HGNC:9726,GDpDpDG,2738.0,4264.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:4796,G:HGNC:2602,GMDMG,882.0,2389.0
0,G:HGNC:4796,G:HGNC:2602,GDpDpDG,2603.0,5681.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:438,G:HGNC:6833,GDpDpDG,4624.0,5352.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:11834,G:HGNC:15917,GMG,136.0,422.0
1,G:HGNC:11834,G:HGNC:15917,GTG,157.0,593.0
3,G:HGNC:11834,G:HGNC:15917,GMDMG,3585.0,4487.0
0,G:HGNC:11834,G:HGNC:15917,GDpDpDG,3851.0,5438.0
4,G:HGNC:11834,G:HGNC:15917,GMDpDMG,3984.0,4502.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
